Номер;;Статус;чтото;;Начисления;"Исходящие местные и переадре-
сация";;Исходящие МГ/МН;;SMS и MMS;GPRS и WAP;;Контент и голосовые услуги;Услуги в роуминге;;Квота;"Свобод-
ных сред-
ств по квоте";Фильтр;;еще;
79029927653;;Приостановлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048903720;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048920094;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 26;;
;;;;;;;;;;;;;;;;;;;;;
79048967108;;Активен;M2M единый 10_2022;;20,57;0;;0;;0;5,72;;0;0;;150;144,28;Без ограничений;;0;
79048967376;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048967749;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048967819;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048968165;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048968419;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048968497;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048968507;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048968597;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048968621;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048968924;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048969209;;Активен;M2M единый 10_2022;;18,85;0;;0;;0;4;;0;0;;150;146;Без ограничений;;0;
79048969291;;Активен;M2M единый 10_2022;;37,69;0;;0;;0;22,84;;0;0;;150;127,16;Без ограничений;;0;
79048969498;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048969571;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048969581;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048969792;;Активен;M2M единый 10_2022;;14,86;0;;0;;0;0,01;;0;0;;150;149,99;Без ограничений;;0;
79048969807;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048969885;;Активен;M2M единый 10_2022;;20,84;0;;0;;0;5,99;;0;0;;150;144,01;Без ограничений;;0;
79048969983;;Активен;M2M единый 10_2022;;20,64;0;;0;;0;5,79;;0;0;;150;144,21;Без ограничений;;0;
79048970100;;Активен;M2M единый 10_2022;;32,84;0;;0;;0;17,99;;0;0;;150;132,01;Без ограничений;;0;
79048970186;;Активен;M2M единый 10_2022;;14,86;0;;0;;0;0,01;;0;0;;150;149,99;Без ограничений;;0;
79048970336;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048970377;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 27;;
;;;;;;;;;;;;;;;;;;;;;
79048970522;;Блокирован;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048970600;;Активен;M2M единый 10_2022;;16,16;0;;0;;0;1,31;;0;0;;150;148,69;Без ограничений;;0;
79048970891;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048970943;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048970997;;Активен;M2M единый 10_2022;;39,95;0;;0;;0;25,1;;0;0;;150;124,9;Без ограничений;;0;
79048971086;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048971300;;Активен;M2M единый 10_2022;;37,1;0;;0;;0;22,25;;0;0;;150;127,75;Без ограничений;;0;
79048971624;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048971673;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048971860;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048971902;;Активен;M2M единый 10_2022;;38,03;0;;0;;0;23,18;;0;0;;150;126,82;Без ограничений;;0;
79048972236;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048972433;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048972589;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79048972722;;Активен;M2M единый 10_2022;;33,66;0;;0;;0;18,81;;0;0;;150;131,19;Без ограничений;;0;
79048973469;;Активен;M2M единый 10_2022;;40,84;0;;0;;0;25,99;;0;0;;150;124,01;Без ограничений;;0;
79080106065;;Активен;M2M единый 10_2022;;21,4;0;;0;;0;6,55;;0;0;;150;143,45;Без ограничений;;0;
79080106971;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080114881;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080122710;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080123266;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080123325;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080123546;;Активен;M2M единый 10_2022;;19,99;0;;0;;0;5,14;;0;0;;150;144,86;Без ограничений;;0;
79080123716;;Активен;M2M единый 10_2022;;26,38;0;;0;;0;11,53;;0;0;;150;138,47;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 28;;
;;;;;;;;;;;;;;;;;;;;;
79080123857;;Активен;M2M единый 10_2022;;20,59;0;;0;;0;5,74;;0;0;;150;144,26;Без ограничений;;0;
79080123871;;Активен;M2M единый 10_2022;;22,34;0;;0;;0;7,49;;0;0;;150;142,51;Без ограничений;;0;
79080124018;;Активен;M2M единый 10_2022;;23,53;0;;0;;0;8,68;;0;0;;150;141,32;Без ограничений;;0;
79080124053;;Активен;M2M единый 10_2022;;67,89;0;;0;;0;53,04;;0;0;;150;96,96;Без ограничений;;0;
79080124070;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080124185;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080124405;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080124708;;Активен;M2M единый 10_2022;;30,11;0;;0;;0;15,26;;0;0;;150;134,74;Без ограничений;;0;
79080124852;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080125416;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080125441;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080125457;;Активен;M2M единый 10_2022;;30,4;0;;0;;0;15,55;;0;0;;150;134,45;Без ограничений;;0;
79080125517;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080125539;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080125551;;Активен;M2M единый 10_2022;;33,18;0;;0;;0;18,33;;0;0;;150;131,67;Без ограничений;;0;
79080125792;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080126471;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080126546;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080126628;;Активен;M2M единый 10_2022;;47,26;0;;0;;0;32,41;;0;0;;150;117,59;Без ограничений;;0;
79080136938;;Активен;M2M единый 10_2022;;19,25;0;;0;;0;2,75;;0;0;;150;147,25;Без ограничений;;0;
79080143886;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080163372;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080166431;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080171893;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 29;;
;;;;;;;;;;;;;;;;;;;;;
79080175418;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080175836;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080192282;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080204084;;Активен;M2M единый 10_2022;;45,7;0;;0;;0;30,85;;0;0;;150;119,15;Без ограничений;;0;
79080204280;;Приостановлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080204299;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080225094;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080226896;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080227253;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080227482;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080227538;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080232871;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080233120;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080236375;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080251700;;Активен;M2M единый 10_2022;;20,86;0;;0;;0;6,01;;0;0;;150;143,99;Без ограничений;;0;
79080251891;;Активен;M2M единый 10_2022;;15,23;0;;0;;0;0,38;;0;0;;150;149,62;Без ограничений;;0;
79080252236;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79080262003;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082006542;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082013207;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082014358;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082034165;;Активен;M2M единый 10_2022;;22,76;0;;0;;0;7,91;;0;0;;150;142,09;Без ограничений;;0;
79082035539;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082041743;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 30;;
;;;;;;;;;;;;;;;;;;;;;
79082044457;;Активен;M2M единый 10_2022;;18,04;0;;0;;0;3,19;;0;0;;150;146,81;Без ограничений;;0;
79082045765;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082046123;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082046624;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082046704;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082055294;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082064708;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082070631;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082076961;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082077240;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082082998;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082083870;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082084206;;Активен;M2M единый 10_2022;;29,19;0;;0;;0;14,34;;0;0;;150;135,66;Без ограничений;;0;
79082085018;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082085028;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082085409;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082085424;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082100984;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082101288;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082101365;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082101484;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082101602;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082101612;;Активен;M2M единый 10_2022;;83,87;0;;0;;0;67,37;;0;0;;150;82,63;Без ограничений;;0;
79082101634;;Активен;M2M единый 10_2022;;72,22;0;;0;;0;55,72;;0;0;;150;94,28;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 31;;
;;;;;;;;;;;;;;;;;;;;;
79082101840;;Активен;M2M единый 10_2022;;65,47;0;;0;;0;48,97;;0;0;;150;101,03;Без ограничений;;0;
79082101849;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082101859;;Активен;M2M единый 10_2022;;80,48;0;;0;;0;63,98;;0;0;;150;86,02;Без ограничений;;0;
79082101904;;Активен;M2M единый 10_2022;;44,99;0;;0;;0;28,49;;0;0;;150;121,51;Без ограничений;;0;
79082102078;;Активен;M2M единый 10_2022;;20,7;0;;0;;0;4,2;;0;0;;150;145,8;Без ограничений;;0;
79082102129;;Активен;M2M единый 10_2022;;77,83;0;;0;;0;61,33;;0;0;;150;88,67;Без ограничений;;0;
79082102434;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082102524;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082102539;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082102716;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082102786;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082102831;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79082102972;;Активен;M2M единый 10_2022;;20,17;0;;0;;0;3,67;;0;0;;150;146,33;Без ограничений;;0;
79082102979;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
